노선번호,구간번호,위치?시점,위치?방향,종류,설치형식,설치일자,비고,공간경도,공간위도
0387,13,3.977,0,4색등,측주식,20190319,4색등X2,,
0387,13,3.986,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,3.986,1,3색등,측주식,20190319,3색등,,
0387,07,3.991,1,기타,측주식,20181130,,,
0387,13,3.994,1,3색등,측주식,20190319,3구황색점멸등X4,,
0387,13,3.994,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,3.998,0,3색등,측주식,20190319,3색등,,
0387,13,4.011,1,3색등,측주식,20190319,3구황색점멸등X2,,
0387,13,4.014,1,3색등,측주식,20190319,3색등X2,,
0387,13,4.039,0,4색등,측주식,20190319,4색등,,
0387,13,4.3,0,3색등,측주식,20190319,3색등X2,,
0387,13,4.304,1,4색등,측주식,20190319,4색등,,
0387,13,4.32,1,3색등,측주식,20190319,3색등,,
0387,13,4.32,1,4색등,측주식,20190319,4색등X2,,
0387,13,4.325,0,3색등,측주식,20190319,3색등,,
0387,13,4.581,0,2색보행등+잔여시간표시기,측주식,20190319,2색보행등+잔여,,
0387,13,4.581,0,4색등,측주식,20190319,4색등X2,,
0387,13,4.582,1,3색등,측주식,20190319,3색등,,
0387,13,4.582,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,4.59,0,3색등,측주식,20190319,3색등,,
0387,13,4.593,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,4.593,1,3색등,측주식,20190319,3색등,,
0387,13,4.617,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,4.619,0,4색등,측주식,20190319,4색등,,
0387,13,4.627,1,3색등,측주식,20190319,3색등X2,,
0387,02,4.859,1,3색등,측주식,,3ea,,
0387,02,4.859,1,2색보행등+잔여시간표시기,측주식,,,,
0387,02,4.864,0,2색보행등+잔여시간표시기,측주식,,,,
0387,02,4.871,0,3색등,측주식,,2ea,,
0387,02,4.918,0,3색등,측주식,,2ea,,
0387,02,5.103,1,3색등,측주식,,3ea,,
0387,02,5.146,1,3색등,측주식,,5EA,,
0387,02,5.146,1,2색보행등+잔여시간표시기,부착식,,잔여시간부착,,
0387,02,5.148,0,2색보행등+잔여시간표시기,단주식,20180601,잔여시간부착,,
0387,02,5.211,1,3색등,측주식,,2EA,,
0387,13,5.92,0,4색등,측주식,20190319,4색등X2,,
0387,13,5.92,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여X2,,
0387,13,5.922,1,4색등,측주식,20190319,4색등,,
0387,13,5.922,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,5.935,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,5.948,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,5.951,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,5.951,0,4색등,측주식,20190319,4색등,,
0387,13,5.952,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,5.952,1,4색등,측주식,20190319,4색등,,
0387,13,5.959,1,4색등,측주식,20190319,4색등X2,,
0387,13,5.959,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,6.483,0,4색등,측주식,20190319,4색등X2,,
0387,13,6.483,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여X2,,
0387,13,6.487,0,4색등,측주식,20190319,4색등,,
0387,13,6.491,1,4색등,측주식,20190319,4색등,,
0387,13,6.491,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,6.505,1,4색등,측주식,20190319,4색등x3,,
0387,13,6.506,0,4색등,측주식,20190319,4색등,,
0387,13,6.696,0,4색등,측주식,20190319,4색등X3,,
0387,13,6.697,1,4색등,측주식,20190319,4색등,,
0387,13,6.711,1,4색등,측주식,20190319,4색등,,
0387,13,6.712,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,6.712,0,4색등,측주식,20190319,4색등,,
0387,13,6.72,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,6.72,1,4색등,측주식,20190319,4색등X2,,
0387,13,7.019,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.019,1,4색등,측주식,20190319,4색등,,
0387,13,7.023,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.023,0,4색등,측주식,20190319,4색등X2,,
0387,13,7.036,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.036,0,4색등,측주식,20190319,4색등,,
0387,13,7.041,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.041,1,4색등,측주식,20190319,4색등,,
0387,13,7.048,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.048,1,4색등,측주식,20190319,4색등X2,,
0387,13,7.057,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.057,0,4색등,측주식,20190319,4색등,,
0387,13,7.063,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.063,0,4색등,측주식,20190319,4색등X2,,
0387,13,7.162,1,3색등,측주식,20190319,3색등X2,,
0387,13,7.174,0,3색등,측주식,20190319,3색등X3,,
0387,13,7.646,0,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.646,0,4색등,측주식,20190319,4색등X2,,
0387,13,7.654,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여X2,,
0387,13,7.654,1,3색등,측주식,20190319,3색등X2,,
0387,13,7.663,0,3색등,측주식,20190319,3색등,,
0387,13,7.669,1,2색보행등+잔여시간표시기,측주식,20190319,보행등+잔여,,
0387,13,7.681,1,3색등,측주식,20190319,3색등,,
0387,13,7.683,0,4색등,측주식,20190319,4색등,,
0383,02,0.012,1,2색보행등+잔여시간표시기,측주식,,,,
0383,02,0.012,1,4색등,측주식,,2ea,,
0383,02,0.018,0,4색등,측주식,,3ea,,
0383,02,0.018,0,2색보행등+잔여시간표시기,측주식,,2ea,,
0383,01,0.51,0,2색보행등+잔여시간표시기,측주식,2011,,,
0383,02,0.519,0,3색등,측주식,,2ea,,
0383,01,0.527,1,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,0.6,0,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,0.63,1,2색보행등+잔여시간표시기,측주식,2011,,,
0383,02,0.661,1,3색등,측주식,,2ea,,
0383,02,0.661,1,4색등,측주식,,3ea,,
0383,02,0.673,0,4색등,측주식,,2ea,,
0383,02,0.673,0,3색등,측주식,,2ea,,
0383,02,0.68,1,2색보행등,측주식,,,,
0383,02,0.794,0,3색등,측주식,,2ea,,
0383,02,0.794,0,2색보행등+잔여시간표시기,측주식,,,,
0383,02,0.796,1,2색보행등+잔여시간표시기,측주식,,,,
0383,02,0.796,1,3색등,측주식,,4ea,,
0383,02,0.838,1,3색등,측주식,,2ea,,
0383,01,1.067,0,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,1.095,1,2색보행등+잔여시간표시기,측주식,2011,,,
0383,02,1.224,1,4색등,측주식,,,,
0383,02,1.224,1,3색등,측주식,,4ea,,
0383,02,1.252,1,3색등,측주식,,,,
0383,02,1.252,1,4색등,측주식,,2ea,,
0383,02,1.252,0,2색보행등+잔여시간표시기,측주식,,,,
0383,02,1.31,0,3색등,측주식,,4ea,,
0383,02,1.431,1,2색보행등+잔여시간표시기,측주식,,,,
0383,02,1.437,0,3색등,측주식,,3ea,,
0383,02,1.437,0,2색보행등+잔여시간표시기,측주식,,,,
0383,02,1.449,1,3색등,측주식,,3ea,,
0383,02,1.487,1,2색보행등+잔여시간표시기,측주식,,2ea,,
0383,02,1.487,1,4색등,측주식,,3ea,,
0383,02,1.492,0,4색등,측주식,,2ea,,
0383,02,1.492,0,2색보행등+잔여시간표시기,측주식,,,,
0383,01,1.611,0,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,1.64,1,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,1.744,0,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,1.787,1,2색보행등+잔여시간표시기,측주식,2011,,,
0383,06,3.65,0,2색보행등,편지식,,,,
0383,06,3.654,1,4색등,측주식,,3EA,,
0383,06,3.654,1,2색보행등,편지식,,,,
0383,06,3.67,0,4색등,측주식,,2EA,,
0383,06,3.678,0,4색등,측주식,,,,
0383,06,3.685,0,4색등,측주식,,2EA,,
0383,01,3.954,0,2색보행등+잔여시간표시기,측주식,2011,,,
0383,01,3.986,1,2색보행등+잔여시간표시기,측주식,2011,,,
0383,06,5.253,0,2색보행등,편지식,,,,
0383,06,5.255,0,2색보행등,편지식,,,,
0383,06,5.276,1,4색등,측주식,,3EA,,
0383,06,5.28,0,2색보행등,편지식,,2EA,,
0383,06,5.28,0,4색등,측주식,,6EA,,
0383,06,5.295,1,2색보행등,단주식,,,,
0383,06,5.299,0,2색보행등,편지식,,,,
0376,01,8.353,1,3색등,측주식,,2개,,
0376,01,8.364,1,3색등,측주식,,2개,,
0376,01,8.364,1,4색등,측주식,,2개,,
0375,01,0.006,0,4색등,현수식,2012,2EA,,
0375,01,0.006,0,기타,기타,2012,3구보행신호,,
0375,01,0.007,0,기타,기타,2012,3구보행신호,,
0375,01,0.007,0,4색등,현수식,2012,2EA,,
0375,01,0.012,1,4색등,현수식,2012,,,
0375,01,0.012,1,기타,기타,2012,3구보행신호,,
0375,01,0.023,1,4색등,현수식,2012,2EA,,
0375,01,0.023,1,기타,기타,2012,3구보행신호,,
0375,01,0.452,0,3색등,현수식,2012,3EA,,
0375,01,0.452,0,기타,기타,2012,3구보행신호,,
0375,01,0.46,1,3색등,현수식,2012,3EA,,
0375,05,0.51,0,3색등,측주식,,2ea,,
0375,05,0.579,1,3색등,측주식,,,,
0375,05,0.583,0,4색등,측주식,,,,
0375,05,0.583,0,3색등,측주식,,2ea,,
0375,05,0.602,1,3색등,측주식,,,,
0375,05,0.602,1,2색보행등,측주식,,,,
0375,05,0.61,0,2색보행등,측주식,,,,
0375,05,0.61,0,4색등,측주식,,,,
0375,05,0.766,1,3색등,측주식,,2ea,,
0372,03,7.655,1,2색보행등,기타,037203P07655D,,,
0372,03,7.664,0,4색등,기타,037203P07664U,,,
0372,03,7.664,0,4색등,기타,037203P07664U,,,
0372,03,7.664,0,4색등,기타,037203P07664U,,,
0372,03,7.664,0,2색보행등,기타,037203P07664U,,,
0372,03,7.676,0,2색보행등,기타,037203P07676U,,,
0372,03,7.676,1,2색보행등,기타,037203P07676D,,,
0372,08,7.86,0,기타,현수식,,,,
0372,08,7.915,0,기타,현수식,,,,
0372,08,8.2,0,4색등,현수식,,,,
0372,08,8.65,0,기타,현수식,,,,
0372,04,9.499,0,기타,현수식,,"황색3구점멸등,2EA",,
0372,04,9.499,1,기타,현수식,,"황색3구점멸등,2EA",,
0372,04,9.824,1,2색보행등,기타,,,,
0372,04,9.824,1,2색보행등,기타,,,,
0372,04,9.824,1,3색등,현수식,,,,
0372,04,9.824,1,2색보행등,기타,,,,
0372,04,9.824,1,3색등,현수식,,,,
0372,04,9.824,1,3색등,현수식,,,,
0372,04,9.829,0,2색보행등,기타,,,,
0372,04,9.829,0,3색등,현수식,,,,
0372,04,9.829,0,2색보행등,기타,,,,
0372,04,9.829,0,2색보행등,기타,,,,
0372,04,9.829,0,3색등,현수식,,,,
0372,04,9.829,0,3색등,현수식,,,,
0372,04,9.922,0,2색보행등,기타,,,,
0372,04,9.922,0,2색보행등,기타,,,,
0372,04,9.922,0,3색등,현수식,,,,
0372,04,9.922,0,2색보행등,기타,,,,
0372,04,9.922,0,3색등,현수식,,,,
0372,04,9.922,0,3색등,현수식,,,,
0372,04,9.927,1,2색보행등,기타,,,,
0372,04,9.927,1,3색등,현수식,,,,
0372,04,9.927,1,2색보행등,기타,,,,
0372,04,9.927,1,3색등,현수식,,,,
0372,04,9.927,1,3색등,현수식,,,,
0372,04,9.927,1,2색보행등,기타,,,,
0372,04,10.404,1,2색보행등,기타,,,,
0372,04,10.404,1,기타,현수식,,"황색4구점멸등,2EA",,
0372,04,10.404,1,기타,현수식,,"황색4구점멸등,2EA",,
0372,04,10.404,1,2색보행등,기타,,,,
0372,04,10.406,1,2색보행등,기타,,,,
0372,04,10.406,1,기타,기타,,"황색4구점멸등,2EA",,
0372,04,10.44,0,기타,현수식,,"황색4구점멸등,2EA",,
0372,04,10.44,0,기타,현수식,,"황색4구점멸등,2EA",,
0372,04,10.44,0,기타,현수식,,"황색4구점멸등,2EA",,
0372,08,10.842,0,기타,현수식,,,,
0372,08,10.858,0,기타,현수식,,,,
0372,08,10.942,0,기타,현수식,,,,
0372,04,11.198,0,기타,현수식,,0,,
0372,04,11.377,0,3색등,현수식,P037204011319,0,,
0372,04,11.387,1,4색등,현수식,P037204111329,0,,
0372,04,11.387,1,3색등,현수식,P037204111329,0,,
0372,04,11.408,0,2색보행등,현수식,P037204011350,0,,
0372,04,11.408,0,3색등,현수식,P037204011350,0,,
0372,04,11.413,1,2색보행등,현수식,P037204111355,0,,
0372,04,11.413,1,4색등,현수식,P037204111355,0,,
0372,04,11.519,0,3색등,현수식,P037204011461,0,,
0372,04,11.538,1,4색등,현수식,P037204111480,0,,
0372,04,11.538,1,3색등,현수식,P037204111480,0,,
0372,04,11.546,0,3색등,현수식,P037204011488,0,,
0372,04,11.546,0,2색보행등,현수식,P037204011488,0,,
0372,04,11.552,1,2색보행등,현수식,P037204111494,0,,
0372,04,11.552,1,4색등,현수식,P037204111494,0,,
0372,04,11.984,0,기타,현수식,P037204011926,0,,
0372,08,12.943,0,3색등,현수식,,2ea,,
0372,08,12.945,1,4색등,현수식,,2ea,,
0372,08,12.979,1,3색등,현수식,,2ea,,
0372,08,12.981,0,3색등,현수식,,,,
0372,08,12.981,0,4색등,현수식,,2ea,,
0372,08,13.556,0,기타,현수식,,"3구 점멸등, 4ea",,
0372,08,13.556,0,3색등,현수식,,2ea,,
0372,08,15.319,0,기타,현수식,,"3구 점멸등, 4ea",,
0371,05,0.008,1,3색등,측주식,,,,
0371,05,0.008,1,4색등,측주식,,,,
0371,05,0.008,1,2색보행등,단주식,,,,
0371,05,0.012,0,2색보행등,단주식,,,,
0371,05,0.022,0,2색보행등,단주식,,,,
0371,05,0.66,0,2색보행등,단주식,,,,
0371,05,0.667,1,4색등,측주식,,,,
0371,05,0.692,0,4색등,측주식,,,,
0371,05,0.694,0,2색보행등,단주식,,,,
0371,05,0.705,1,2색보행등,단주식,,,,
0371,05,0.812,0,2색보행등,단주식,,,,
0371,05,0.847,1,2색보행등,단주식,,,,
0371,05,0.853,0,2색보행등,단주식,,,,
0371,05,0.853,0,3색등,측주식,,,,
0371,05,0.853,0,4색등,측주식,,,,
0371,05,0.97,1,3색등,측주식,,,,
0371,09,2.967,0,3색등,측주식,20180811,3색x2,,
0371,09,2.969,1,4색등,측주식,20180811,4색x2,,
0371,09,2.969,1,3색등,측주식,20180811,3색,,
0371,09,2.969,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,3.001,0,3색등,측주식,20180811,3색x2,,
0371,09,3.144,1,4색등,측주식,20180811,4색x2,,
0371,09,3.43,0,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,3.43,0,4색등,측주식,20180811,4색x2,,
0371,09,3.43,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,3.43,1,3색등,측주식,20180811,3색,,
0371,09,3.43,0,3색등,측주식,20180811,3색,,
0371,09,3.431,1,3색등,측주식,20180811,3색,,
0371,09,3.431,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,3.455,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,3.455,1,3색등,측주식,20180811,3색x2,,
0371,09,3.46,0,4색등,측주식,20180811,4색,,
0371,11,6.334,1,3색등,단주식,2010.11,,,
0371,11,6.339,0,2색보행등,단주식,2010.11,잔여시간표시기부착,,
0371,11,6.365,0,3색등,측주식,2010.11,,,
0371,11,6.365,0,2색보행등,부착식,2010.11,잔여시간표시기부착,,
0371,11,6.366,1,3색등,측주식,2010.11,,,
0371,11,6.368,0,2색보행등,부착식,2010.11,잔여시간표시기부착,,
0371,11,6.368,0,3색등,측주식,2010.11,,,
0371,11,6.38,1,4색등,측주식,2010.11,,,
0371,11,6.38,1,2색보행등,부착식,2010.11,잔여시간표시기부착,,
0371,09,7.483,0,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,7.483,0,3색등,측주식,20180811,3색x2,,
0371,09,7.491,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,7.491,1,4색등,측주식,20180811,4색,,
0371,09,7.511,1,4색등,측주식,20180811,4색x2,,
0371,09,7.511,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,7.511,1,3색등,측주식,20180811,3색,,
0371,09,7.513,0,3색등,측주식,20180811,3색x2,,
0371,09,7.513,0,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간)x2,,
0371,09,7.734,0,3색등,측주식,20180811,3색x2,,
0371,09,7.746,1,4색등,측주식,20180811,4색,,
0371,09,7.754,1,4색등,측주식,20180811,4색,,
0371,09,7.781,1,4색등,측주식,20180811,4색,,
0371,09,7.781,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,7.785,0,2색등,측주식,20180811,2색,,
0371,09,7.785,0,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0371,09,7.785,0,4색등,측주식,20180811,4색,,
0371,09,7.793,1,2색보행등+잔여시간표시기,측주식,20180811,보행자(시간),,
0356,04,1.404,0,2색보행등+잔여시간표시기,편지식,,,,
0356,04,1.404,0,4색등,측주식,,2개,,
0356,04,1.426,0,3색등,측주식,,4개,,
0356,04,1.433,1,3색등,측주식,,2개,,
0356,04,1.5,1,기타,단주식,,,,
0356,04,1.568,1,3색등,측주식,,3개,,
0356,04,1.582,0,2색보행등,편지식,,,,
0356,04,1.591,1,2색보행등,편지식,,,,
0356,04,1.592,0,3색등,측주식,,3개,,
0356,04,1.845,1,2색보행등+잔여시간표시기,편지식,,2개,,
0356,04,1.845,1,4색등,측주식,,3개,,
0356,04,1.851,0,4색등,측주식,,3개,,
0356,04,1.851,0,2색보행등+잔여시간표시기,편지식,,2개,,
0356,04,1.863,1,2색보행등+잔여시간표시기,편지식,,2개,,
0356,04,1.863,1,4색등,측주식,,2개,,
0356,04,1.875,1,2색보행등+잔여시간표시기,편지식,,2개,,
0356,04,1.875,1,4색등,측주식,,4개,,
0356,02,5.494,0,3색등,측주식,2018,,,
0356,02,5.494,0,4색등,측주식,2018,,,
0356,02,5.741,1,3색등,측주식,2018,,,
0356,02,5.765,1,4색등,측주식,2018,,,
0356,02,5.765,1,2색보행등+잔여시간표시기,측주식,2018,,,
0356,02,5.767,0,3색등,측주식,2018,,,
0356,02,5.767,0,2색보행등+잔여시간표시기,측주식,2018,,,
0356,02,5.782,1,4색등,측주식,2018,,,
0356,02,5.782,1,2색보행등+잔여시간표시기,측주식,2018,,,
0356,02,5.783,0,2색보행등+잔여시간표시기,측주식,2018,,,
0356,02,5.783,0,3색등,측주식,2018,,,
0356,02,7.103,0,2색보행등,편지식,,,,
0356,02,7.103,0,3색등,측주식,,2개,,
0356,02,7.292,1,4색등,측주식,,3개,,
0356,02,7.292,1,2색보행등+잔여시간표시기,편지식,,2개,,
0356,02,7.295,0,2색보행등+잔여시간표시기,편지식,,2개,,
0356,02,7.295,0,4색등,측주식,,3개,,
0356,02,7.312,1,4색등,측주식,,3개,,
0356,02,7.312,1,2색보행등+잔여시간표시기,편지식,,2개,,
0356,02,7.315,0,4색등,측주식,,3개,,
0356,02,7.315,0,2색보행등+잔여시간표시기,편지식,,2개,,
0356,02,7.512,1,4색등,측주식,,4개,,
0356,02,7.512,1,2색보행등,편지식,,2개,,
0356,02,7.513,0,4색등,측주식,,3개,,
0356,02,7.513,0,2색보행등,편지식,,2개,,
0352,03,0.005,0,3색등,측주식,20151201,1EA,,
0352,03,0.005,0,2색보행등,부착식,20151201,1EA,,
0352,03,0.15,1,2색보행등,부착식,20151201,1EA,,
0352,03,0.15,0,4색등,측주식,20151201,2EA,,
0352,03,0.15,1,3색등,측주식,20151201,1EA,,
0352,03,0.15,0,3색등,측주식,20151201,1EA,,
0352,03,0.15,0,2색보행등,부착식,20151201,1EA,,
0352,03,0.18,1,3색등,측주식,20151201,1EA,,
0352,03,0.18,0,3색등,측주식,20151201,1EA,,
0352,03,1.005,0,2색보행등,부착식,20151201,1EA,,
0352,03,1.005,0,3색등,측주식,20151201,1EA,,
0352,03,1.01,1,2색보행등,부착식,20151201,1EA,,
0352,03,1.01,1,4색등,측주식,20151201,1EA,,
0352,03,1.02,0,3색등,측주식,20151201,4EA,,
0352,03,1.025,0,3색등,측주식,20151201,1EA,,
0352,03,1.03,1,4색등,측주식,20151201,2EA,,
0352,03,1.18,0,3색등,측주식,,2ea,,
0352,03,1.196,1,3색등,측주식,,2ea,,
0352,03,1.196,1,2색보행등,측주식,,,,
0352,03,1.2,0,2색보행등,측주식,,,,
0352,03,1.28,1,4색등,측주식,,2ea,,
0352,03,1.28,1,2색보행등,측주식,,2ea,,
0352,03,1.291,0,2색보행등,측주식,,2ea,,
